tce_plnt_num,tce_period,tce_ror,tce_dor,tce_incl,tce_prad,tce_steff,tce_sradius
2,0.8047850000000001,0.00349,3.8416123,83.22,0.6478,6910,1.7
1,319.233,0.011,274.69858,89.94,1.692,6167,1.411
1,2.5388900000000003,0.00525,8.3966893,88.05,1.3840000000000001,7478,2.415
1,27.8192,0.621,42.115815999999995,89.03,61.96,6126,0.915
2,27.8303,0.764,39.016649,88.53,76.33,6126,0.915
1,6.49801,0.015,10.047347,84.91,1.807,5727,1.104
1,0.613319,0.00318,2.0534497,89.28,1.048,8394,3.0210000000000004
1,17.9955,0.0285,161.21286,89.8,2.9810000000000003,5999,0.9590000000000001
1,2.18939,0.00777,1.7318988999999998,58.43,1.349,7063,1.59
2,1.09471,0.00541,1.1403923,37.93,0.9379,7063,1.59
1,0.574765,0.000599,2.2029718,87.4,0.2241,8070,3.428
1,7.94263,0.0354,4.804531099999999,78.95,3.573,5811,0.9259999999999999
2,7.94256,0.0288,3.3958675000000005,73.36,2.907,5811,0.9259999999999999
1,1.50769,0.0050100000000000006,1.6344281999999999,59.6,0.9383,7362,1.716
1,32.7736,0.021,99.886096,89.94,2.0980000000000003,5911,0.914
1,5.8742,0.644,14.549273999999999,86.45,76.16,6103,1.083
1,0.6111840000000001,0.00635,1.671166,57.55,0.8095,6277,1.169
1,17.0422,0.222,18.942826999999998,88.62,25.1,6197,1.035
2,17.0422,0.0476,11.045967999999998,85.48,5.372999999999999,6197,1.035
3,0.5444720000000001,0.009590000000000001,3.4599961,81.68,3.167,7333,3.025
1,1.1577899999999999,0.017,5.3722282,84.63,1.642,5566,0.8859999999999999
1,1.15781,0.20600000000000002,4.2527759000000005,88.65,31.66,6502,1.4069999999999998
2,1.15785,0.38799999999999996,2.5733593999999997,73.96,59.64,6502,1.4069999999999998
1,124.887,0.0153,59.529008999999995,89.18,2.057,6103,1.234
2,0.713712,0.0164,1.0830308000000002,32.32,6.452999999999999,7217,3.5989999999999998
3,1.0458100000000001,0.00551,2.2838911,87.49,2.165,7217,3.5989999999999998
1,0.564555,0.00536,1.0530469999999998,30.43,2.311,7514,3.951
2,0.564554,0.00487,1.2809928999999998,55.27,2.1,7514,3.951
1,2.58265,0.0037700000000000003,5.032810400000001,79.7,2.0069999999999997,7531,4.876
1,0.566811,0.00434,1.6519323000000001,64.93,0.732,5616,1.547
1,0.566792,0.00695,1.6438085999999998,64.81,0.7359,6061,0.97
1,0.566796,0.00524,2.2473985,85.2,0.4334,5799,0.758
1,0.5667949999999999,0.0293,2.2179178,87.42,2.904,5794,0.9079999999999999
2,345.12300000000005,0.39899999999999997,306.57729,89.98,79.27,5702,1.821
3,343.522,0.39899999999999997,244.12434,89.98,79.27,5702,1.821
4,321.978,0.39899999999999997,228.81422999999998,89.97,79.27,5702,1.821
5,232.389,0.39899999999999997,825.73674,89.99,79.27,5702,1.821
1,2.31604,0.0049700000000000005,2.4097202,68.07,0.6474,6025,1.193
1,5.6449,0.0366,13.992006,87.13,2.91,4750,0.7290000000000001
3,9.00094,0.00602,4.7905809999999995,89.87,0.9073,6645,1.381
1,11.4144,0.342,12.114811,85.27,56.72,6826,1.52
2,11.4144,0.344,12.179439,85.29,56.99,6826,1.52
1,2.42085,0.0138,6.767631599999999,87.65,1.3230000000000002,5982,0.879
2,15.9041,0.0219,67.55585699999999,89.63,2.103,5982,0.879
1,0.5610649999999999,0.0814,2.3075398999999996,87.52,4.492,3787,0.506
1,1.15222,0.1,5.2061348,86.74,19.31,7172,1.77
1,0.600689,0.0105,2.6865794999999997,79.27,3.79,8148,3.2960000000000003
1,4.19129,0.0098,1.5215919,53.41,1.538,6608,1.439
2,4.19123,0.00883,1.1921837,40.71,1.3869999999999998,6608,1.439
1,8.98829,0.0123,14.736095,89.98,1.216,5984,0.9059999999999999
1,0.572507,0.006840000000000001,1.7548895,66.38,0.4969,4287,0.6659999999999999
1,31.8048,0.0183,21.448407,88.12,2.688,5869,1.344
2,16.2585,0.0077599999999999995,8.111440400000001,83.63,1.138,5869,1.344
3,0.738103,0.0035399999999999997,1.6095149,73.27,1.137,6609,2.9389999999999996
1,4.176080000000001,0.0046700000000000005,1.3721693000000001,49.93,0.8991,6840,1.7630000000000001
2,2.50545,0.00466,1.0461007,30.76,0.8974,6840,1.7630000000000001
1,1.55754,0.00443,3.3163178,88.29,0.7159,6406,1.482
2,2.0750599999999997,0.00196,1.2014007,56.17,0.3171,6406,1.482
1,0.5593,0.0030800000000000003,1.0284328999999999,28.94,0.5588,6971,1.661
2,1.08667,0.0064,2.3124279999999997,82.48,1.16,6971,1.661
1,2.26484,0.0229,1.1185171,26.63,7.227,7509,2.8939999999999997
1,2.93662,0.0186,5.200269400000001,79.95,1.85,5455,0.909
2,4.35407,0.0155,13.782982,89.0,1.537,5455,0.909
2,2.5388599999999997,0.0052,5.1261642,88.27,1.37,7478,2.415
3,0.846291,0.0044,3.258593,88.22,1.159,7478,2.415
1,3.14871,0.006370000000000001,3.168909,84.54,1.345,6263,1.936
1,15.5946,0.0271,23.732993,89.45,2.7460000000000004,5900,0.929
2,0.6133,0.0027199999999999998,2.5600665,79.28,0.8957,8394,3.0210000000000004
3,0.613352,0.00307,2.7128522999999998,79.37,1.013,8394,3.0210000000000004
1,2.6334400000000002,0.0041600000000000005,4.657586,89.99,0.6613,6742,1.4580000000000002
2,2.63358,0.00782,1.1024912,25.53,1.244,6742,1.4580000000000002
2,1.0683200000000002,0.00216,2.4680150000000003,87.74,0.8093,8070,3.428
1,0.631089,0.00686,1.9676407,62.74,0.6726,5400,0.898
1,4.03275,0.0755,5.6581206,81.56,77.76,4969,9.433
2,2.01635,0.0146,5.1406126,86.62,14.99,4969,9.433
2,1.5077200000000002,0.00933,1.0340638,15.82,1.7469999999999999,7362,1.716
3,1.50773,0.00598,2.1773347000000003,87.63,1.119,7362,1.716
1,0.751462,0.00328,1.670898,65.29,0.6764,7311,1.889
1,0.569142,0.0022199999999999998,1.0899125,34.33,0.4362,6753,1.797
1,17.0421,0.0609,12.072473,86.15,5.138999999999999,5366,0.773
2,17.0421,0.0148,19.672542,88.42,1.248,5366,0.773
1,16.0049,0.02,10.629449000000001,85.49,2.929,6711,1.344
1,503.593,0.0356,1117.6205,89.98,3.157,5667,0.812
1,3.09423,0.004,4.6099065,86.11,1.676,7493,3.8360000000000003
2,0.618742,0.00317,3.2959720999999997,88.05,1.329,7493,3.8360000000000003
1,23.1335,0.0241,43.6835,89.06,2.451,5712,0.932
2,2.58242,0.0023,4.7322582,86.99,1.222,7531,4.876
3,2.58232,0.00227,1.3710316999999999,52.04,1.209,7531,4.876
1,4.67542,0.005520000000000001,1.3619257,48.6,0.8578,5922,1.4240000000000002
1,0.567001,4.5299999999999997e-05,1.6479131999999999,53.85,0.004679,6065,0.9470000000000001
2,0.566804,0.0078,2.2991596000000003,88.15,0.8064,6065,0.9470000000000001
1,0.566756,0.00268,1.0585308999999998,31.39,0.612,5486,2.093
1,0.566782,0.0049700000000000005,2.017159,81.52,0.894,6074,1.65
2,8.74292,0.0323,11.710410000000001,85.56,2.573,4750,0.7290000000000001
3,2.34587,0.0202,4.825385400000001,79.24,1.604,4750,0.7290000000000001
4,3.64828,0.0171,14.024479000000001,88.84,1.364,4750,0.7290000000000001
1,399.11199999999997,0.0292,1131.5382,89.98,2.234,4976,0.701
1,4.56379,0.013,13.904774,89.78,1.225,5408,0.861
1,0.617729,0.0021,2.3647789,82.71,0.3962,7192,1.73
2,0.617735,0.0039,1.1203079,36.5,0.7365,7192,1.73
2,0.646748,0.00746,2.4511868,87.66,2.6839999999999997,8148,3.2960000000000003
3,4.25997,0.019,24.547268,89.18,6.849,8148,3.2960000000000003
4,3.8805300000000003,0.0141,11.975691000000001,87.11,5.082,8148,3.2960000000000003
1,0.550465,0.00968,1.1215939,38.67,0.7523,5219,0.7120000000000001
2,1.6552900000000002,0.0165,4.854139,87.22,1.2790000000000001,5219,0.7120000000000001
1,4.11258,0.00533,2.8514836,84.23,0.5823,5808,1.002
1,5.48508,0.00606,5.3008367,86.75,0.7179,6003,1.085
1,5.65688,0.00621,5.5226,80.69,0.847,5633,1.25
1,489.70099999999996,0.0189,375.63662999999997,89.91,1.9169999999999998,6537,0.929
1,1.15181,0.0104,2.6878724999999997,75.6,0.9819,6191,0.865
1,5.546069999999999,0.0456,8.6321528,84.01,20.08,7358,4.037
1,5.46086,0.0144,9.6789715,84.6,1.465,6319,0.93
1,16.86,0.0147,24.722558,90.0,1.558,6205,0.973
1,9.54433,0.00722,4.2123265,83.22,1.05,6370,1.3319999999999999
1,3.58206,0.0407,3.0698802000000005,71.84,4.4110000000000005,6109,0.993
3,1.08675,0.00851,2.2812606,89.93,1.5419999999999998,6971,1.661
1,6.4549,0.00733,13.794535,89.9,1.11,6475,1.3880000000000001
2,607.566,0.0177,255.52752999999998,89.93,2.676,6475,1.3880000000000001
1,0.633992,0.0129,3.9917154000000004,85.27,1.06,5238,0.752
1,0.728549,0.0142,1.0798309,33.54,4.317,8040,2.792
2,0.7910590000000001,0.0156,1.0215991,24.33,4.752,8040,2.792
1,3.32619,0.39299999999999996,16.788626999999998,89.54,15.02,3521,0.35
1,278.125,0.0439,543.00406,89.95,5.029,5799,1.05
1,1.74092,0.00792,2.2565876,88.32,2.106,6389,2.435
2,0.794148,0.00995,1.014968,12.28,2.6430000000000002,6389,2.435
1,4.23386,0.395,7.6491175,82.75,36.32,5864,0.8420000000000001
1,24.7041,0.529,35.124438,88.69,38.01,5040,0.6579999999999999
2,24.7059,0.33,28.000978000000003,87.95,23.67,5040,0.6579999999999999
1,18.0116,0.00954,21.05951,89.29,1.506,6463,1.4469999999999998
1,4.03276,0.33899999999999997,8.9345707,86.13,35.54,5960,0.9620000000000001
2,4.03276,0.0852,4.8184788,79.28,8.942,5960,0.9620000000000001
1,1.74342,0.0382,1.0531528000000001,18.28,6.165,6640,1.4780000000000002
1,13.9247,0.0132,17.913054000000002,88.31,0.9359,5267,0.652
1,4.03492,0.026,20.160604,88.58,5.093999999999999,5548,1.7930000000000001
1,76.3766,0.105,103.3008,89.63,6.718999999999999,3877,0.586
1,4.39044,0.00979,9.6547462,86.96,2.039,6429,1.9080000000000001
1,0.652896,0.00294,1.0050101,7.3229999999999995,1.146,7766,3.574
1,0.8742129999999999,0.00615,2.7621933,83.76,2.937,10894,4.378
2,1.7465099999999998,0.00812,4.698790799999999,88.61,3.88,10894,4.378
3,1.75174,0.009729999999999999,4.1532219,80.35,4.647,10894,4.378
4,1.74698,0.0115,2.441478,82.94,5.484,10894,4.378
1,0.527442,0.0107,1.0146158,26.91,1.922,7209,1.645
2,0.9467450000000001,0.0155,1.0217317,16.88,2.786,7209,1.645
1,0.9294690000000001,0.00449,2.7168725,88.86,1.455,6043,2.97
2,4.6758,0.00492,1.8603074,70.2,0.7645,5922,1.4240000000000002
1,0.508185,0.0105,1.3514378999999999,47.92,2.031,7239,1.781
2,0.705982,0.00925,1.1023228999999999,65.26,1.798,7239,1.781
1,459.324,0.0915,2293.9437,89.98,7.077999999999999,5227,0.7090000000000001
1,0.566797,0.00601,1.3950152,69.34,0.6568,6063,1.001
1,0.566778,0.00659,2.8749814,89.79,0.6771,6165,0.9420000000000001
1,0.566763,0.0014,1.4553374,61.64,0.1427,5402,0.932
1,4.93128,0.0258,29.270653000000003,89.94,2.1919999999999997,5457,0.779
1,1.95681,0.19,5.3442098,80.3,12.51,5209,0.603
1,7.95443,0.0748,13.313317999999999,88.56,9.759,6217,1.196
1,107.62100000000001,0.11,23.174616,88.23,91.13,4683,7.606
1,382.07,0.0264,715.62523,89.93,57.47,4258,19.93
1,14.254000000000001,0.0152,25.84927,88.44,1.482,6050,0.8959999999999999
1,1.09654,0.00468,2.4391311,88.53,1.196,7306,2.342
2,2.1930400000000003,0.00484,1.8582327,61.02,1.236,7306,2.342
1,0.9387040000000001,0.00535,1.2344209,44.35,1.067,7055,1.8259999999999998
2,0.9386540000000001,0.0055899999999999995,1.7034626,58.11,1.113,7055,1.8259999999999998
1,2.20824,0.00884,2.6585159,70.39,0.9542,6131,0.9890000000000001
1,0.917367,0.0050799999999999994,2.4974867,87.71,1.4509999999999998,8755,2.617
2,5.48491,0.005,2.2690231,74.14,0.5921,6003,1.085
1,1.78941,0.0057,5.423775900000001,86.84,1.046,6643,1.682
1,459.32,0.0449,323.33685,89.82,3.952,5468,0.8059999999999999
1,1.3007799999999998,0.00646,1.8788943,89.66,0.6646,5964,0.943
2,1.23604,0.000867,1.0000315,83.41,0.3819,7358,4.037
3,0.615217,0.0325,3.2198311,88.22,14.31,7358,4.037
1,40.9904,0.0173,27.372358000000002,88.37,2.1630000000000003,6324,1.147
1,459.457,0.0034200000000000003,1271.038,89.99,0.5519,6276,1.4769999999999999
1,0.98372,0.00587,3.2849516000000003,87.67,0.489,5775,0.764
1,43.0753,0.00834,20.582151,88.82,1.114,6287,1.224
1,0.846767,0.0128,1.0928685,34.15,5.586,7392,4.007
2,0.574333,0.0185,5.3769295,86.88,8.105,7392,4.007
3,0.574337,0.009609999999999999,2.9386742000000003,88.05,4.204,7392,4.007
1,1.77876,0.00877,4.1308822,86.71,3.5580000000000003,7733,3.717
1,1.44376,0.0112,1.971024,62.75,3.7319999999999998,8529,3.065
2,1.4437799999999998,0.009290000000000001,3.6088237000000003,82.03,3.1060000000000003,8529,3.065
3,0.721843,0.00609,1.1830316,39.37,2.0380000000000003,8529,3.065
1,44.9973,0.0118,38.168498,89.61,1.501,6112,1.168
2,3.32619,0.204,14.15431,88.18,7.781000000000001,3521,0.35
1,2.2795099999999997,0.01,10.684009,89.86,0.8696,5017,0.797
1,21.2361,0.00937,36.179127,89.25,2.617,6035,2.559
1,3.03199,0.00922,9.738024900000001,85.73,0.9995,5755,0.993
3,1.74085,0.00935,1.6722379,65.25,2.485,6389,2.435
4,48.0448,0.0207,160.00593999999998,89.96,5.4910000000000005,6389,2.435
1,1.1305399999999999,0.00855,2.603399,89.51,2.117,10514,2.2680000000000002
2,1.1305399999999999,0.00927,2.0153865,81.06,2.295,10514,2.2680000000000002
1,0.505243,0.0477,1.8227055,69.17,9.725,7351,1.87
1,0.7051729999999999,0.754,6.510256299999999,82.14,20.57,3354,0.25
1,0.6715220000000001,0.0039299999999999995,1.2022807,41.57,0.9032,7318,2.104
2,0.671348,0.0027300000000000002,1.0046629,89.63,0.6261,7318,2.104
1,22.8415,0.0852,30.151422999999998,88.13,7.646,5383,0.8220000000000001
2,10.3482,0.0153,39.893776,89.61,1.376,5383,0.8220000000000001
1,0.503413,0.00847,1.8650341000000001,72.47,3.2960000000000003,7710,3.5669999999999997
2,0.91627,5.01e-05,1.2057042,38.85,0.01952,7766,3.574
3,0.915666,0.00371,2.0133718000000003,81.42,1.449,7766,3.574
4,1.8313599999999999,0.00385,4.2192523,83.2,1.5030000000000001,7766,3.574
1,4.2117,0.00498,1.624894,56.54,0.8032,6534,1.4769999999999999
1,0.702919,0.00715,3.7947419,85.44,2.468,7691,3.1630000000000003
2,0.70291,0.007520000000000001,2.4992077,68.89,2.596,7691,3.1630000000000003
3,0.702915,0.00561,4.009898799999999,88.59,1.935,7691,3.1630000000000003
1,2.8046,0.00197,2.3612571,79.59,0.5435,8273,2.526
1,0.56583,0.0213,1.0060033000000002,26.84,8.966000000000001,6977,3.863
2,1.52956,0.00713,5.8550856,89.02,3.0060000000000002,6977,3.863
1,2.15687,0.00978,3.3181599999999998,84.81,1.0490000000000002,6084,0.983
1,3.1666,0.0057,4.5510658,86.28,1.847,6351,2.97
1,0.885127,0.0134,1.349332,51.12,1.2,5392,0.8190000000000001
1,23.5891,0.0414,16.578212,86.78,3.255,4919,0.721
1,125.865,0.10400000000000001,113.76428999999999,89.84,12.61,5933,1.115
2,34.5439,0.02,58.328752,89.3,2.428,5933,1.115
3,459.269,0.0313,1439.6191,89.99,3.805,5933,1.115
2,4.93127,0.0228,21.751179,88.73,1.9369999999999998,5457,0.779
3,0.566785,0.00878,1.4191113000000002,60.0,0.7466,5457,0.779
1,3.51833,0.457,8.680981,89.34,49.3,6201,0.9890000000000001
1,0.566716,0.00439,1.3211093999999999,54.17,0.4075,5238,0.851
1,1.01292,0.00322,2.0924002,89.48,0.4604,6749,1.31
1,0.520271,0.013,2.3512801,77.52,4.069,7526,2.878
2,0.52027,0.0126,2.1653960999999997,70.61,3.957,7526,2.878
3,0.5202869999999999,0.0116,2.8014062,87.95,3.6319999999999997,7526,2.878
1,459.259,0.0116,431.14895,89.99,1.796,5933,1.4169999999999998
3,2.1928799999999997,0.00462,5.4252337,88.94,1.181,7306,2.342
1,7.06315,0.013,23.349943,89.49,1.159,5305,0.818
1,559.049,0.0185,417.68636000000004,89.96,40.57,4995,20.1
1,196.43599999999998,0.0259,124.21708999999998,89.67,2.307,5536,0.816
2,0.91735,0.0107,1.010702,9.618,3.054,8755,2.617
1,0.50075,0.00323,2.2611581000000003,77.44,1.183,8050,3.3539999999999996
2,1.43818,0.00663,6.056167299999999,85.77,2.428,8050,3.3539999999999996
1,8.010810000000001,0.0289,17.111487,88.13,1.494,3789,0.473
1,1.18025,0.009309999999999999,1.0133915,12.43,1.24,6098,1.2209999999999999
2,2.36061,0.00566,3.1700937000000002,88.5,0.7539,6098,1.2209999999999999
3,2.36036,0.00618,1.8530506000000002,60.54,0.8237,6098,1.2209999999999999
1,4.1576900000000006,0.00658,1.8658863,67.96,1.041,6842,1.4509999999999998
2,4.16024,0.00456,2.1187066000000003,69.87,0.7222,6842,1.4509999999999998
1,0.9673299999999999,0.00864,2.3933381000000002,67.91,0.7518,5834,0.797
2,1.77879,0.00859,4.2785564,87.68,3.486,7733,3.717
3,1.27835,0.0125,1.862596,61.11,5.05,7733,3.717
4,1.27826,0.00993,1.576799,63.5,4.029,7733,3.717
1,0.911489,0.0041600000000000005,1.7871712,78.6,0.3947,6046,0.8690000000000001
1,0.622289,0.00692,3.1274786,89.38,0.6442,5672,0.853
1,1.33235,0.0117,1.4082772,49.85,2.759,7723,2.155
2,1.33231,0.0162,1.0745508,23.62,3.802,7723,2.155
1,3.46715,0.0264,1.6325129999999999,55.45,1.5630000000000002,4969,0.5429999999999999
1,0.7691060000000001,0.00984,2.3691321,67.65,0.9053,6026,0.843
1,28.6455,0.0123,14.581843,89.84,1.209,6117,0.902
1,1.30205,0.0112,12.048648,88.57,3.3989999999999996,7757,2.783
3,0.960377,0.0328,1.0347744,14.9,8.107999999999999,10514,2.2680000000000002
1,1.0755700000000001,0.441,2.6571119999999997,74.49,60.97,6011,1.2670000000000001
1,1.1477,0.00283,2.0390221,75.74,0.7593,8014,2.457
1,0.811391,0.00772,6.1791195,86.27,6.553999999999999,4897,7.782
1,459.154,0.0124,251.63671000000002,89.85,39.41,4124,29.2
1,7.9703100000000004,0.0212,22.366925,89.23,1.903,5782,0.8220000000000001
1,11.1735,0.006520000000000001,16.543894,88.68,1.247,7372,1.7519999999999998
1,459.24,0.0117,1015.4042,89.97,32.62,4236,25.54
2,488.57099999999997,0.0142,783.2078,89.94,39.69,4236,25.54
2,0.52577,0.00968,1.1363718999999999,37.88,3.767,7710,3.5669999999999997
1,376.70300000000003,0.0176,245.01789,89.84,1.99,6184,1.038
1,1.37279,0.00517,1.0113669,21.42,0.905,6897,1.6030000000000002
2,1.37273,0.00692,1.0091896,18.3,1.2109999999999999,6897,1.6030000000000002
1,0.960277,0.0072299999999999994,2.9373886000000002,88.39,2.588,7655,3.279
2,4.21203,0.005529999999999999,2.3627357000000004,78.12,0.8917,6534,1.4769999999999999
3,4.21159,0.007209999999999999,1.2907187,45.15,1.161,6534,1.4769999999999999
1,1.03207,0.37,4.3546672,80.74,28.72,4388,0.711
2,1.0309700000000002,0.0198,1.8463505,88.27,1.54,4388,0.711
1,85.3513,0.0624,99.152303,89.84,5.473,5635,0.804
1,0.608491,0.0113,2.2871307,82.29,3.603,7350,2.93
2,0.608495,0.0108,2.3379604,87.55,3.467,7350,2.93
3,0.584232,0.0104,2.2437258,87.45,3.323,7350,2.93
1,0.8851190000000001,0.008140000000000001,2.3100755,84.07,0.8863,5979,0.998
1,5.09112,0.00944,19.360935,89.12,1.729,6697,1.6780000000000002
2,5.09119,0.008790000000000001,14.459783999999999,88.82,1.61,6697,1.6780000000000002
1,5.09119,0.0231,12.500281,88.11,2.174,5717,0.8640000000000001
1,459.29699999999997,0.019,1495.5647,89.97,3.966,4913,1.911
1,0.672154,0.0032,1.0210976,55.26,0.5069,6472,1.453
1,1.53817,0.0317,4.827986,79.25,1.065,3422,0.308
1,0.576738,0.00615,2.034885,69.88,0.4153,4315,0.619
1,2.2218299999999997,0.00228,1.8181826,68.48,0.7686,7707,3.09
2,2.22187,0.0018899999999999998,3.9820522000000005,89.32,0.6374,7707,3.09
1,1.3096,0.006220000000000001,1.0309283999999999,76.22,0.6405,5236,0.9440000000000001
1,135.188,0.0237,119.52725,89.95,2.339,5731,0.9059999999999999
1,0.667659,0.00257,2.5988465,83.29,0.9148,8228,3.266
1,67.2291,0.0193,7.6343792,82.87,2.14,6157,1.016
1,1.33616,0.0035700000000000003,1.0118989,27.13,1.571,7358,4.037
1,459.265,0.037,836.80498,89.97,3.202,5402,0.7929999999999999
1,49.6219,0.0249,22.608691,87.63,2.766,6264,1.0190000000000001
1,32.6122,0.0548,33.910582,88.34,5.984,5780,1.0
1,281.54400000000004,0.161,19.019172,86.99,168.2,4795,9.57
2,12.0714,0.024,8.439652800000001,83.82,1.2409999999999999,3789,0.473
3,20.996,0.0283,27.355216,88.16,1.462,3789,0.473
1,3.25825,0.044,3.8762748999999994,75.56,7.557,6708,1.5730000000000002
1,16.1561,0.027,39.575663,89.25,1.561,4504,0.53
1,4.52756,0.006520000000000001,2.3793645,73.12,1.4180000000000001,6102,1.992
2,1.5090299999999999,0.00609,1.6651790000000002,65.37,1.3230000000000002,6102,1.992
1,11.9711,0.0187,40.577729999999995,89.29,2.99,6312,1.464
2,0.9673440000000001,0.0103,3.0183547,72.63,0.8947,5834,0.797
1,23.2384,0.0124,20.841897,89.12,2.281,6602,1.685
2,8.54331,0.00842,7.847677799999999,84.88,1.5490000000000002,6602,1.685
1,1.3037299999999998,0.00561,1.1432415,54.54,0.7091,5468,1.159
1,1.6420099999999997,0.00464,2.2427137000000004,77.02,0.4861,5447,0.961
1,0.677103,0.0118,1.3463827,78.85,0.5477,3657,0.424
1,4.92495,0.00748,2.1657067999999997,68.54,0.8734,5988,1.07
1,0.54537,0.00161,1.2784865,68.32,0.47200000000000003,7698,2.688
3,1.3324,0.0142,1.6380415000000002,63.88,3.3310000000000004,7723,2.155
1,8.09888,0.0765,15.864681,89.99,8.884,6167,1.064
1,625.379,0.009609999999999999,430.59947,89.91,18.29,4152,17.44
1,505.86199999999997,0.0296,439.80035,89.96,2.5639999999999996,4971,0.794
2,0.544928,0.00564,2.3800803,72.73,1.712,7757,2.783
3,0.544859,0.00131,1.329395,47.13,0.397,7757,2.783
1,2.54305,0.0131,3.2845727,74.11,1.254,5753,0.88
2,3.66523,0.0195,6.3128835,89.09,1.87,5753,0.88
2,0.81138,0.00719,4.9911257,85.71,6.108,4897,7.782
1,36.1826,0.146,39.676313,88.59,21.04,5696,1.321
1,1.13035,0.00827,2.0791426,70.32,1.3219999999999998,6625,1.465
2,4.5214300000000005,0.00939,6.3984532,89.92,1.5019999999999998,6625,1.465
1,6.12484,0.0114,11.411617,87.47,1.501,6052,1.202
2,4.02875,0.00916,9.7558366,89.44,1.2009999999999998,6052,1.202
3,11.2428,0.0111,18.00015,88.41,1.462,6052,1.202
2,0.9602809999999999,0.007509999999999999,5.2297079,87.27,2.687,7655,3.279
3,0.9602780000000001,0.0065,2.9379932,88.18,2.325,7655,3.279
4,0.960275,0.00869,5.0045242,85.88,3.108,7655,3.279
1,598.5459999999999,0.00933,481.13854000000003,90.0,0.7059,4949,0.693
1,0.772586,0.0122,1.9079756999999997,74.39,0.7211,3806,0.54
1,0.804108,0.0051,1.0081280000000001,28.86,0.9623,7089,1.729
2,0.8039390000000001,0.0147,1.0277748,51.69,2.7739999999999996,7089,1.729
1,89.1934,0.0317,84.63806,89.41,4.475,6071,1.295
1,9.88738,0.0071,17.943886,89.44,0.6343,5684,0.8190000000000001
1,6.40827,0.126,9.641794599999999,84.21,16.46,6261,1.194
2,2.54555,0.0435,2.3244827999999997,64.81,4.099,5717,0.8640000000000001
1,0.544412,0.00015800000000000002,1.0378597,36.5,0.055279999999999996,8352,3.207
2,1.26988,0.00359,3.7667922,85.49,1.2570000000000001,8352,3.207
3,0.5441199999999999,0.00355,1.0595119,31.17,1.2429999999999999,8352,3.207
1,0.573701,0.00707,3.0639711,84.12,1.7819999999999998,5263,2.309
2,0.573721,0.00685,2.4884557000000003,73.66,1.7269999999999999,5263,2.309
1,0.5797640000000001,0.012,5.032556,86.12,1.1159999999999999,5561,0.8540000000000001
1,0.8324590000000001,0.00456,2.0908918,72.21,0.8218,7025,1.65
2,0.8324739999999999,0.00486,2.0618206999999997,89.4,0.8753,7025,1.65
1,2.52552,0.375,6.247132,83.27,50.51,6828,1.234
1,0.641456,0.0095,1.4429687,64.21,1.149,6173,1.1079999999999999
2,1.33588,0.024,1.0597743999999998,19.34,10.58,7358,4.037
1,2.6889,0.17300000000000001,11.213597,89.13,12.12,4809,0.643
1,3.17468,0.0129,3.8853128,85.89,1.4069999999999998,5999,0.996
1,13.5165,0.0112,46.605852,89.8,0.9114,5442,0.747
1,0.572516,0.006409999999999999,1.773942,72.03,0.5284,5171,0.755
1,3.0369900000000003,0.00624,2.3900576,67.87,1.3869999999999998,8421,2.037
2,3.03702,0.00643,11.100713,88.47,1.429,8421,2.037
3,3.03698,0.00607,9.264572,85.65,1.349,8421,2.037
1,0.581504,0.0137,1.6349368999999998,64.51,3.657,7212,2.4419999999999997
2,0.581516,0.0138,1.6804955000000001,65.38,3.677,7212,2.4419999999999997
3,0.581696,0.0155,2.2454445,87.45,4.137,7212,2.4419999999999997
1,0.753285,0.0192,1.0144116,9.67,2.147,6131,1.024
1,1.6982,0.0121,1.0154226999999998,25.45,2.752,7306,2.076
1,1.19145,0.00561,1.3205679,46.2,1.244,6865,2.033
2,1.1915799999999999,0.00571,1.6665514,89.88,1.266,6865,2.033
1,0.9288360000000001,0.00827,5.1756513,87.27,2.459,7663,2.7260000000000004
1,1.20776,0.008140000000000001,1.0052373,9.116,2.148,6649,2.417
1,0.512444,0.00913,1.2095653,41.63,3.557,8853,3.57
2,0.5124310000000001,0.0128,1.2108586000000001,42.08,4.971,8853,3.57
2,1.2146299999999999,0.0121,2.4161026000000003,73.34,3.56,7698,2.688
3,1.92828,0.0148,5.611507700000001,88.64,4.338,7698,2.688
1,0.646278,0.00411,3.0618901000000003,80.31,1.054,7466,2.35
2,0.646278,0.00391,3.0033033,80.42,1.004,7466,2.35
1,23.3924,0.0071200000000000005,60.636353,89.91,0.8154,6221,1.05
1,710.2769999999999,0.0138,524.91248,89.91,1.3359999999999999,6311,0.887
1,75.9071,0.00554,72.721512,89.83,0.7291,6140,1.206
1,0.720915,0.00375,1.0719325000000002,37.25,0.8925,6170,2.18
1,0.795495,0.00426,2.4310382,87.63,0.7069,7082,1.52
2,0.795491,0.00687,2.1823347,76.56,1.14,7082,1.52
3,4.52142,0.00851,6.5306078,83.83,1.36,6625,1.465
4,4.52152,0.00806,10.459066,87.26,1.288,6625,1.465
5,4.52136,0.0106,2.7578325,75.29,1.6969999999999998,6625,1.465
4,8.9212,0.0103,12.916198,86.99,1.351,6052,1.202
5,16.5341,0.00843,29.525928000000004,89.48,1.1059999999999999,6052,1.202
1,5.341819999999999,0.00735,11.701249,89.32,0.9099,5767,1.135
2,10.4232,0.00878,24.041342,88.15,1.088,5767,1.135
